"ID","Tramite","Campaña","Total_tramites_por_campaña","Numero_semanas_por_campaña","Promedio_tramites_por_semana","Mediana","Desviacion_Estandar","Rango_Intercuantil","Q1","Q3"
"BAJA CALIFORNIA-DTO-2","TOTAL_SOLICITUDES","CAI_2020_2021",21307,23,926.39,851,436.47,452,679.5,1131.5
"BAJA CALIFORNIA-DTO-2","TOTAL_SOLICITUDES","CAP_2018",5742,7,820.29,608,673.49,1174,298.5,1472.5
"BAJA CALIFORNIA-DTO-2","TOTAL_SOLICITUDES","CAP_2018_2019",52252,38,1375.05,1212.5,1007.68,319.25,989.25,1308.5
"BAJA CALIFORNIA-DTO-2","TOTAL_SOLICITUDES","CAP_2019_2020",17560,20,878,1005,489.08,547.25,635.25,1182.5
"BAJA CALIFORNIA-DTO-2","TOTAL_SOLICITUDES","Proceso Electoral Federal",10986,27,406.89,334,268.2,147,270,417
"BAJA CALIFORNIA-DTO-3","ENTREGA_CPV","CAI_2017_2018",27612,22,1255.09,1308,443.97,389,1140.5,1529.5
"BAJA CALIFORNIA-DTO-3","ENTREGA_CPV","CAI_2018",21497,14,1535.5,1519,136.04,194,1436.5,1630.5
"BAJA CALIFORNIA-DTO-3","ENTREGA_CPV","CAI_2019",16157,14,1154.07,1311.5,375.7,389.25,1003.25,1392.5
"BAJA CALIFORNIA-DTO-3","ENTREGA_CPV","CAI_2020_2021",23179,23,1007.78,1145,460.14,573,754.5,1327.5
"BAJA CALIFORNIA-DTO-3","ENTREGA_CPV","CAP_2018",3486,7,498,327,605.35,216,226,442
"BAJA CALIFORNIA-DTO-3","ENTREGA_CPV","CAP_2018_2019",56356,38,1483.05,1254,1556.76,1302.75,485,1787.75
"BAJA CALIFORNIA-DTO-3","ENTREGA_CPV","CAP_2019_2020",22725,20,1136.25,1294.5,683.81,682.25,796.75,1479
"BAJA CALIFORNIA-DTO-3","ENTREGA_CPV","Proceso Electoral Federal",27663,27,1024.56,654,821.31,1449,325,1774
"BAJA CALIFORNIA-DTO-3","TOTAL_SOLICITUDES","CAI_2017_2018",31917,22,1450.77,1385.5,511.68,315.5,1195.25,1510.75
"BAJA CALIFORNIA-DTO-3","TOTAL_SOLICITUDES","CAI_2018",22170,14,1583.57,1616,111.11,69,1573.25,1642.25
"BAJA CALIFORNIA-DTO-3","TOTAL_SOLICITUDES","CAI_2019",17904,14,1278.86,1332,143.89,174.75,1208.75,1383.5
"BAJA CALIFORNIA-DTO-3","TOTAL_SOLICITUDES","CAI_2020_2021",28638,23,1245.13,1255,487.8,641.5,876,1517.5
"BAJA CALIFORNIA-DTO-3","TOTAL_SOLICITUDES","CAP_2018",5950,7,850,346,791.81,1393.5,271.5,1665
"BAJA CALIFORNIA-DTO-3","TOTAL_SOLICITUDES","CAP_2018_2019",57403,38,1510.61,1344.5,1039.89,435,1114,1549
"BAJA CALIFORNIA-DTO-3","TOTAL_SOLICITUDES","CAP_2019_2020",21185,20,1059.25,1215.5,534.4,530.25,856.25,1386.5
"BAJA CALIFORNIA-DTO-3","TOTAL_SOLICITUDES","Proceso Electoral Federal",13683,27,506.78,376,362.06,345,303.5,648.5
"BAJA CALIFORNIA-DTO-4","ENTREGA_CPV","CAI_2017_2018",15160,22,689.09,676,294.6,248.25,584,832.25
"BAJA CALIFORNIA-DTO-4","ENTREGA_CPV","CAI_2018",15742,14,1124.43,1117,81.31,61.5,1102.5,1164
"BAJA CALIFORNIA-DTO-4","ENTREGA_CPV","CAI_2019",13973,14,998.07,1139,372.61,408.75,857.25,1266
"BAJA CALIFORNIA-DTO-4","ENTREGA_CPV","CAI_2020_2021",18731,23,814.39,880,336.03,424,635,1059
"BAJA CALIFORNIA-DTO-4","ENTREGA_CPV","CAP_2018",2922,7,417.43,189,517.2,536.5,80.5,617
"BAJA CALIFORNIA-DTO-4","ENTREGA_CPV","CAP_2018_2019",37194,38,978.79,743,1104.71,1242.25,110.75,1353
"BAJA CALIFORNIA-DTO-4","ENTREGA_CPV","CAP_2019_2020",21238,20,1061.9,1274,632.98,1023.75,545.75,1569.5
"BAJA CALIFORNIA-DTO-4","ENTREGA_CPV","Proceso Electoral Federal",18298,27,677.7,250,804.79,606,135,741
"BAJA CALIFORNIA-DTO-4","TOTAL_SOLICITUDES","CAI_2017_2018",18220,22,828.18,693.5,442.93,133.75,623.5,757.25
"BAJA CALIFORNIA-DTO-4","TOTAL_SOLICITUDES","CAI_2018",15846,14,1131.86,1131.5,88.22,64.25,1108,1172.25
"BAJA CALIFORNIA-DTO-4","TOTAL_SOLICITUDES","CAI_2019",15466,14,1104.71,1132.5,173.31,114,1038.5,1152.5
"BAJA CALIFORNIA-DTO-4","TOTAL_SOLICITUDES","CAI_2020_2021",22184,23,964.52,864,442.89,318,755,1073
"BAJA CALIFORNIA-DTO-4","TOTAL_SOLICITUDES","CAP_2018",4793,7,684.71,483,635.09,1175,140.5,1315.5
"BAJA CALIFORNIA-DTO-4","TOTAL_SOLICITUDES","CAP_2018_2019",38578,38,1015.21,830.5,655.67,569,673.5,1242.5
"BAJA CALIFORNIA-DTO-4","TOTAL_SOLICITUDES","CAP_2019_2020",19634,20,981.7,1083.5,502.72,567,760.5,1327.5
"BAJA CALIFORNIA-DTO-4","TOTAL_SOLICITUDES","Proceso Electoral Federal",9028,27,334.37,184,382.28,297,126,423
"BAJA CALIFORNIA-DTO-5","ENTREGA_CPV","CAI_2017_2018",46379,22,2108.14,2209,759.77,619,2004,2623
"BAJA CALIFORNIA-DTO-5","ENTREGA_CPV","CAI_2018",34430,14,2459.29,2502,174.15,179.75,2389.75,2569.5
"BAJA CALIFORNIA-DTO-5","ENTREGA_CPV","CAI_2019",19891,14,1420.79,1663,521.63,659.5,1149.25,1808.75
"BAJA CALIFORNIA-DTO-5","ENTREGA_CPV","CAI_2020_2021",31495,23,1369.35,1508,792.47,892,916.5,1808.5
"BAJA CALIFORNIA-DTO-5","ENTREGA_CPV","CAP_2018",7255,7,1036.43,719,911.13,848,567,1415
"BAJA CALIFORNIA-DTO-5","ENTREGA_CPV","CAP_2018_2019",74529,38,1961.29,1587,2224.98,2072.25,409,2481.25
"BAJA CALIFORNIA-DTO-5","ENTREGA_CPV","CAP_2019_2020",28088,20,1404.4,1466.5,842.68,991.25,982.5,1973.75
"BAJA CALIFORNIA-DTO-5","ENTREGA_CPV","Proceso Electoral Federal",34763,27,1287.52,838,1145.27,1089,522,1611
"BAJA CALIFORNIA-DTO-5","TOTAL_SOLICITUDES","CAI_2017_2018",50574,22,2298.82,2244.5,694.76,488.5,1959.25,2447.75
"BAJA CALIFORNIA-DTO-5","TOTAL_SOLICITUDES","CAI_2018",34841,14,2488.64,2582,248.73,146.25,2489.25,2635.5
"BAJA CALIFORNIA-DTO-5","TOTAL_SOLICITUDES","CAI_2019",20913,14,1493.79,1510.5,210.87,240.25,1419.5,1659.75
"BAJA CALIFORNIA-DTO-5","TOTAL_SOLICITUDES","CAI_2020_2021",36807,23,1600.3,1615,705.59,895.5,1074.5,1970
"BAJA CALIFORNIA-DTO-5","TOTAL_SOLICITUDES","CAP_2018",11118,7,1588.29,1476,1247.05,2228.5,565,2793.5
"BAJA CALIFORNIA-DTO-5","TOTAL_SOLICITUDES","CAP_2018_2019",75922,38,1997.95,1694.5,1626.63,414.75,1521.75,1936.5
"BAJA CALIFORNIA-DTO-5","TOTAL_SOLICITUDES","CAP_2019_2020",26345,20,1317.25,1448.5,674.62,832.5,987,1819.5
"BAJA CALIFORNIA-DTO-5","TOTAL_SOLICITUDES","Proceso Electoral Federal",20215,27,748.7,596,568.97,265,529.5,794.5
"BAJA CALIFORNIA-DTO-6","ENTREGA_CPV","CAI_2017_2018",23673,22,1076.05,1054,382.75,218.25,1005.75,1224
"BAJA CALIFORNIA-DTO-6","ENTREGA_CPV","CAI_2018",18869,14,1347.79,1373,86.42,50,1351,1401
"BAJA CALIFORNIA-DTO-6","ENTREGA_CPV","CAI_2019",15036,14,1074,1245.5,404.49,435.5,902.25,1337.75
"BAJA CALIFORNIA-DTO-6","ENTREGA_CPV","CAI_2020_2021",17169,23,746.48,818,319.61,343.5,607,950.5
"BAJA CALIFORNIA-DTO-6","ENTREGA_CPV","CAP_2018",3504,7,500.57,299,504.13,414.5,239.5,654
"BAJA CALIFORNIA-DTO-6","ENTREGA_CPV","CAP_2018_2019",45077,38,1186.24,896,1320.02,1324.25,220.75,1545
"BAJA CALIFORNIA-DTO-6","ENTREGA_CPV","CAP_2019_2020",19391,20,969.55,1109.5,590.9,748.25,608.75,1357
"BAJA CALIFORNIA-DTO-6","ENTREGA_CPV","Proceso Electoral Federal",22636,27,838.37,464,739.1,1103.5,292.5,1396
"BAJA CALIFORNIA-DTO-6","TOTAL_SOLICITUDES","CAI_2017_2018",25768,22,1171.27,1095.5,406.34,164,1001.25,1165.25
"BAJA CALIFORNIA-DTO-6","TOTAL_SOLICITUDES","CAI_2018",18888,14,1349.14,1365,122.02,138.75,1293.75,1432.5
"BAJA CALIFORNIA-DTO-6","TOTAL_SOLICITUDES","CAI_2019",16414,14,1172.43,1230,131.56,146.75,1110.25,1257
"BAJA CALIFORNIA-DTO-6","TOTAL_SOLICITUDES","CAI_2020_2021",22935,23,997.17,866,399.98,451,750,1201
"BAJA CALIFORNIA-DTO-6","TOTAL_SOLICITUDES","CAP_2018",5500,7,785.71,303,723.28,1244,275,1519
"BAJA CALIFORNIA-DTO-6","TOTAL_SOLICITUDES","CAP_2018_2019",46776,38,1230.95,1108.5,810.18,318.5,958,1276.5
"BAJA CALIFORNIA-DTO-6","TOTAL_SOLICITUDES","CAP_2019_2020",17609,20,880.45,1012.5,437.84,486.25,676.5,1162.75
"BAJA CALIFORNIA-DTO-6","TOTAL_SOLICITUDES","Proceso Electoral Federal",12142,27,449.7,377,382.9,242,266.5,508.5
"BAJA CALIFORNIA-DTO-7","ENTREGA_CPV","CAI_2017_2018",26242,22,1192.82,1165,559.43,429.25,980.5,1409.75
"BAJA CALIFORNIA-DTO-7","ENTREGA_CPV","CAI_2018",21577,14,1541.21,1542,140.39,119,1504.25,1623.25
"BAJA CALIFORNIA-DTO-7","ENTREGA_CPV","CAI_2019",15240,14,1088.57,1240,371.85,425.25,892.25,1317.5
"BAJA CALIFORNIA-DTO-7","ENTREGA_CPV","CAI_2020_2021",21573,23,937.96,932,415.98,336,731.5,1067.5
"BAJA CALIFORNIA-DTO-7","ENTREGA_CPV","CAP_2018",3944,7,563.43,260,616.03,586,238.5,824.5
"BAJA CALIFORNIA-DTO-7","ENTREGA_CPV","CAP_2018_2019",48628,38,1279.68,754.5,1394.28,1492.5,313.5,1806
"BAJA CALIFORNIA-DTO-7","ENTREGA_CPV","CAP_2019_2020",19782,20,989.1,1154,591.95,862,523.25,1385.25
"BAJA CALIFORNIA-DTO-7","ENTREGA_CPV","Proceso Electoral Federal",27621,27,1023,519,1167.57,1051,217,1268
"BAJA CALIFORNIA-DTO-7","TOTAL_SOLICITUDES","CAI_2017_2018",30403,22,1381.95,1237,618.19,289.75,1082.25,1372
"BAJA CALIFORNIA-DTO-7","TOTAL_SOLICITUDES","CAI_2018",21703,14,1550.21,1549.5,177.63,216.25,1474.75,1691
"BAJA CALIFORNIA-DTO-7","TOTAL_SOLICITUDES","CAI_2019",16386,14,1170.43,1195,136.38,71,1179,1250
"BAJA CALIFORNIA-DTO-7","TOTAL_SOLICITUDES","CAI_2020_2021",29258,23,1272.09,1207,558.87,665,862.5,1527.5
"BAJA CALIFORNIA-DTO-7","TOTAL_SOLICITUDES","CAP_2018",6654,7,950.57,938,782.08,1421.5,266,1687.5
"BAJA CALIFORNIA-DTO-7","TOTAL_SOLICITUDES","CAP_2018_2019",50155,38,1319.87,1264,981.32,371.75,978,1349.75
"BAJA CALIFORNIA-DTO-7","TOTAL_SOLICITUDES","CAP_2019_2020",18745,20,937.25,1083.5,480.21,529,693.5,1222.5
"BAJA CALIFORNIA-DTO-7","TOTAL_SOLICITUDES","Proceso Electoral Federal",11903,27,440.85,310,413.6,381.5,210.5,592
"BAJA CALIFORNIA-DTO-8","ENTREGA_CPV","CAI_2017_2018",29271,22,1330.5,1377,446.48,242.25,1264.25,1506.5
"BAJA CALIFORNIA-DTO-8","ENTREGA_CPV","CAI_2018",22313,14,1593.79,1613,150.81,147.5,1539.75,1687.25
"BAJA CALIFORNIA-DTO-8","ENTREGA_CPV","CAI_2019",15817,14,1129.79,1309.5,452.21,568.25,889.75,1458
"BAJA CALIFORNIA-DTO-8","ENTREGA_CPV","CAI_2020_2021",13815,23,600.65,595,275.53,307.5,476,783.5
"BAJA CALIFORNIA-DTO-8","ENTREGA_CPV","CAP_2018",4475,7,639.29,462,619.79,456.5,314.5,771
"BAJA CALIFORNIA-DTO-8","ENTREGA_CPV","CAP_2018_2019",52388,38,1378.63,1050,1277.72,1338.25,477.25,1815.5
"BAJA CALIFORNIA-DTO-8","ENTREGA_CPV","CAP_2019_2020",18802,20,940.1,1067,536.94,522.25,708.25,1230.5
"BAJA CALIFORNIA-DTO-8","ENTREGA_CPV","Proceso Electoral Federal",25630,27,949.26,695,687.34,917,442,1359
"BAJA CALIFORNIA-DTO-8","TOTAL_SOLICITUDES","CAI_2017_2018",31128,22,1414.91,1423,392.51,292.75,1224.5,1517.25
"BAJA CALIFORNIA-DTO-8","TOTAL_SOLICITUDES","CAI_2018",22350,14,1596.43,1599,152.7,227.5,1489.75,1717.25
"BAJA CALIFORNIA-DTO-8","TOTAL_SOLICITUDES","CAI_2019",16983,14,1213.07,1250.5,140.92,199.5,1117.75,1317.25
"BAJA CALIFORNIA-DTO-8","TOTAL_SOLICITUDES","CAI_2020_2021",19526,23,848.96,787,354.98,496.5,586.5,1083
"BAJA CALIFORNIA-DTO-8","TOTAL_SOLICITUDES","CAP_2018",6867,7,981,445,903.5,1565,312,1877
"BAJA CALIFORNIA-DTO-8","TOTAL_SOLICITUDES","CAP_2018_2019",54061,38,1422.66,1338.5,852.47,391,1110.75,1501.75
"BAJA CALIFORNIA-DTO-8","TOTAL_SOLICITUDES","CAP_2019_2020",16628,20,831.4,1006.5,430.51,584.25,566.75,1151
"BAJA CALIFORNIA-DTO-8","TOTAL_SOLICITUDES","Proceso Electoral Federal",16269,27,602.56,534,298.63,273,452,725
"BAJA CALIFORNIA SUR-DTO-1","ENTREGA_CPV","CAI_2017_2018",19973,22,907.86,922,337.89,349.75,762.5,1112.25
"BAJA CALIFORNIA SUR-DTO-1","ENTREGA_CPV","CAI_2018",13495,14,963.93,982,74.24,121.75,896,1017.75
"BAJA CALIFORNIA SUR-DTO-1","ENTREGA_CPV","CAI_2019",9893,14,706.64,775,210.51,104,714.25,818.25
"BAJA CALIFORNIA SUR-DTO-1","ENTREGA_CPV","CAI_2020_2021",24808,23,1078.61,1067,329.51,505,805,1310
"BAJA CALIFORNIA SUR-DTO-1","ENTREGA_CPV","CAP_2018",2903,7,414.71,410,248.43,240.5,301,541.5
"BAJA CALIFORNIA SUR-DTO-1","ENTREGA_CPV","CAP_2018_2019",46510,38,1223.95,1105.5,601.03,344.5,985.5,1330
"BAJA CALIFORNIA SUR-DTO-1","ENTREGA_CPV","CAP_2019_2020",16922,20,846.1,895,473.96,736.75,490.5,1227.25
"BAJA CALIFORNIA SUR-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",19039,27,705.15,493,542.74,539,350,889
"BAJA CALIFORNIA SUR-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",23018,22,1046.27,955.5,477.6,282.5,837.5,1120
"BAJA CALIFORNIA SUR-DTO-1","TOTAL_SOLICITUDES","CAI_2018",14430,14,1030.71,1067.5,95.88,143.25,963.25,1106.5
"BAJA CALIFORNIA SUR-DTO-1","TOTAL_SOLICITUDES","CAI_2019",11030,14,787.86,805,82.05,88.25,745.75,834
"BAJA CALIFORNIA SUR-DTO-1","TOTAL_SOLICITUDES","CAI_2020_2021",27083,23,1177.52,1058,417.93,572.5,823,1395.5
"BAJA CALIFORNIA SUR-DTO-1","TOTAL_SOLICITUDES","CAP_2018",4085,7,583.57,521,395.53,552,336,888
"BAJA CALIFORNIA SUR-DTO-1","TOTAL_SOLICITUDES","CAP_2018_2019",46516,38,1224.11,1111,654.5,309.75,967,1276.75
"BAJA CALIFORNIA SUR-DTO-1","TOTAL_SOLICITUDES","CAP_2019_2020",16830,20,841.5,935,427.59,338.5,762,1100.5
"BAJA CALIFORNIA SUR-DTO-1","TOTAL_SOLICITUDES","Proceso Electoral Federal",11015,27,407.96,345,329.32,101,303,404
"BAJA CALIFORNIA SUR-DTO-2","ENTREGA_CPV","CAI_2017_2018",18264,22,830.18,900,288.93,220.25,735.75,956
"BAJA CALIFORNIA SUR-DTO-2","ENTREGA_CPV","CAI_2018",13203,14,943.07,916,108.58,156.5,865.25,1021.75
"BAJA CALIFORNIA SUR-DTO-2","ENTREGA_CPV","CAI_2019",11607,14,829.07,908,273.79,134.25,792.5,926.75
"BAJA CALIFORNIA SUR-DTO-2","ENTREGA_CPV","CAI_2020_2021",21663,23,941.87,1046,324.66,330.5,806.5,1137
"BAJA CALIFORNIA SUR-DTO-2","ENTREGA_CPV","CAP_2018",2895,7,413.57,267,400.9,354,201,555
"BAJA CALIFORNIA SUR-DTO-2","ENTREGA_CPV","CAP_2018_2019",42654,38,1122.47,1105.5,526.55,146.5,1018,1164.5
"BAJA CALIFORNIA SUR-DTO-2","ENTREGA_CPV","CAP_2019_2020",17710,20,885.5,997,523.91,842.5,440.5,1283
"BAJA CALIFORNIA SUR-DTO-2","ENTREGA_CPV","Proceso Electoral Federal",16804,27,622.37,359,641.23,555,173.5,728.5
"BAJA CALIFORNIA SUR-DTO-2","TOTAL_SOLICITUDES","CAI_2017_2018",20351,22,925.05,909,353.79,195.5,767,962.5
"BAJA CALIFORNIA SUR-DTO-2","TOTAL_SOLICITUDES","CAI_2018",13218,14,944.14,962.5,105.93,155.25,858.5,1013.75
"BAJA CALIFORNIA SUR-DTO-2","TOTAL_SOLICITUDES","CAI_2019",12871,14,919.36,958,170.95,107.25,888.25,995.5
"BAJA CALIFORNIA SUR-DTO-2","TOTAL_SOLICITUDES","CAI_2020_2021",25001,23,1087,1053,421.57,363,849.5,1212.5
"BAJA CALIFORNIA SUR-DTO-2","TOTAL_SOLICITUDES","CAP_2018",4605,7,657.86,510,544.16,964.5,223.5,1188
"BAJA CALIFORNIA SUR-DTO-2","TOTAL_SOLICITUDES","CAP_2018_2019",43085,38,1133.82,1101.5,486.71,167.25,994.75,1162
"BAJA CALIFORNIA SUR-DTO-2","TOTAL_SOLICITUDES","CAP_2019_2020",16626,20,831.3,989,429.87,560.75,601.25,1162
"BAJA CALIFORNIA SUR-DTO-2","TOTAL_SOLICITUDES","Proceso Electoral Federal",8968,27,332.15,269,341.29,218,164.5,382.5
"CAMPECHE-DTO-1","ENTREGA_CPV","CAI_2017_2018",27786,22,1263,1280,414.73,364.25,1036.75,1401
"CAMPECHE-DTO-1","ENTREGA_CPV","CAI_2018",14622,14,1044.43,1080,97.43,141,963.75,1104.75
"CAMPECHE-DTO-1","ENTREGA_CPV","CAI_2019",11546,14,824.71,918,258.67,261.5,735,996.5
"CAMPECHE-DTO-1","ENTREGA_CPV","CAI_2020_2021",24537,23,1066.83,1082,511.1,594.5,719,1313.5
"CAMPECHE-DTO-1","ENTREGA_CPV","CAP_2018",3079,7,439.86,478,245.53,222,342,564
"CAMPECHE-DTO-1","ENTREGA_CPV","CAP_2018_2019",51646,38,1359.11,1241.5,727.2,325.5,1082,1407.5
"CAMPECHE-DTO-1","ENTREGA_CPV","CAP_2019_2020",19583,20,979.15,1023.5,695.94,919,381.75,1300.75
"CAMPECHE-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",23811,27,881.89,527,763.42,924.5,329.5,1254
"CAMPECHE-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",31492,22,1431.45,1293.5,600.63,253.75,1175.75,1429.5
"CAMPECHE-DTO-1","TOTAL_SOLICITUDES","CAI_2018",14946,14,1067.57,1087,126.05,151,1010,1161
"CAMPECHE-DTO-1","TOTAL_SOLICITUDES","CAI_2019",13114,14,936.71,942,140.13,150.75,863.25,1014
"CAMPECHE-DTO-1","TOTAL_SOLICITUDES","CAI_2020_2021",28584,23,1242.78,1016,588.41,737.5,882,1619.5
"CAMPECHE-DTO-1","TOTAL_SOLICITUDES","CAP_2018",4419,7,631.29,546,397.75,435.5,463,898.5
"CAMPECHE-DTO-1","TOTAL_SOLICITUDES","CAP_2018_2019",52247,38,1374.92,1174.5,748.19,240.5,1103.25,1343.75
"CAMPECHE-DTO-1","TOTAL_SOLICITUDES","CAP_2019_2020",19297,20,964.85,1079,535.44,380.25,772,1152.25
"CAMPECHE-DTO-1","TOTAL_SOLICITUDES","Proceso Electoral Federal",12131,27,449.3,351,421.02,122.5,292,414.5
"CAMPECHE-DTO-2","ENTREGA_CPV","CAI_2017_2018",23812,22,1082.36,1128.5,361.52,400.25,883.25,1283.5
"CAMPECHE-DTO-2","ENTREGA_CPV","CAI_2018",15367,14,1097.64,1036,236.66,405.25,919.25,1324.5
"CAMPECHE-DTO-2","ENTREGA_CPV","CAI_2019",11923,14,851.64,915.5,326,350.25,710.75,1061
"CAMPECHE-DTO-2","ENTREGA_CPV","CAI_2020_2021",20876,23,907.65,988,466.47,794,455.5,1249.5
"CAMPECHE-DTO-2","ENTREGA_CPV","CAP_2018",1698,7,242.57,275,130.41,117.5,201,318.5
"CAMPECHE-DTO-2","ENTREGA_CPV","CAP_2018_2019",49238,38,1295.74,1135,675.43,295.25,1037.75,1333
"CAMPECHE-DTO-2","ENTREGA_CPV","CAP_2019_2020",19084,20,954.2,1196,612.56,1057.25,301,1358.25
"CAMPECHE-DTO-2","ENTREGA_CPV","Proceso Electoral Federal",25297,27,936.93,477,943.22,1129.5,314,1443.5
"CAMPECHE-DTO-2","TOTAL_SOLICITUDES","CAI_2017_2018",28096,22,1277.09,1146.5,554.18,325.75,1004,1329.75
"CAMPECHE-DTO-2","TOTAL_SOLICITUDES","CAI_2018",16461,14,1175.79,1191,104.77,112.25,1139.25,1251.5
"CAMPECHE-DTO-2","TOTAL_SOLICITUDES","CAI_2019",13252,14,946.57,967.5,141.98,120.5,907,1027.5
"CAMPECHE-DTO-2","TOTAL_SOLICITUDES","CAI_2020_2021",26741,23,1162.65,1010,747.72,889.5,594.5,1484
"CAMPECHE-DTO-2","TOTAL_SOLICITUDES","CAP_2018",3344,7,477.71,300,438.87,462.5,247.5,710
"CAMPECHE-DTO-2","TOTAL_SOLICITUDES","CAP_2018_2019",49667,38,1307.03,1158,682.47,317.5,1032.75,1350.25
"CAMPECHE-DTO-2","TOTAL_SOLICITUDES","CAP_2019_2020",19042,20,952.1,1067.5,563.04,825.25,521.75,1347
"CAMPECHE-DTO-2","TOTAL_SOLICITUDES","Proceso Electoral Federal",9689,27,358.85,223,458.89,66,190.5,256.5
"CHIAPAS-DTO-1","ENTREGA_CPV","CAI_2017_2018",23410,22,1064.09,1121,426.91,692,764,1456
"CHIAPAS-DTO-1","ENTREGA_CPV","CAI_2018",12540,14,895.71,899,280.83,285,767,1052
"CHIAPAS-DTO-1","ENTREGA_CPV","CAI_2019",8857,14,632.64,665,228.93,185.25,569.5,754.75
"CHIAPAS-DTO-1","ENTREGA_CPV","CAI_2020_2021",12895,23,560.65,662,244.88,371.5,377.5,749
"CHIAPAS-DTO-1","ENTREGA_CPV","CAP_2018",930,7,132.86,66,153.68,123.5,47,170.5
"CHIAPAS-DTO-1","ENTREGA_CPV","CAP_2018_2019",35501,38,934.24,834.5,587.33,495.5,606.75,1102.25
"CHIAPAS-DTO-1","ENTREGA_CPV","CAP_2019_2020",12487,20,624.35,691,439.8,759.25,166.5,925.75
"CHIAPAS-DTO-1","ENTREGA_CPV","Proceso Electoral Federal",16816,27,622.81,209,726.83,1018,73.5,1091.5
"CHIAPAS-DTO-1","TOTAL_SOLICITUDES","CAI_2017_2018",24180,22,1099.09,1003.5,533.78,486.5,781,1267.5
"CHIAPAS-DTO-1","TOTAL_SOLICITUDES","CAI_2018",13695,14,978.21,981.5,213.52,266.5,845,1111.5
"CHIAPAS-DTO-1","TOTAL_SOLICITUDES","CAI_2019",9534,14,681,672.5,128.39,123.5,633.5,757
"CHIAPAS-DTO-1","TOTAL_SOLICITUDES","CAI_2020_2021",16060,23,698.26,679,408.72,491,371,862
"CHIAPAS-DTO-1","TOTAL_SOLICITUDES","CAP_2018",2658,7,379.71,115,444.75,613,70,683
"CHIAPAS-DTO-1","TOTAL_SOLICITUDES","CAP_2018_2019",35159,38,925.24,820,511.06,346.5,709.5,1056
"CHIAPAS-DTO-1","TOTAL_SOLICITUDES","CAP_2019_2020",11702,20,585.1,665,362.58,588.5,257,845.5
"CHIAPAS-DTO-1","TOTAL_SOLICITUDES","Proceso Electoral Federal",5259,27,194.78,61,402.82,47.5,38.5,86
"CHIAPAS-DTO-10","ENTREGA_CPV","CAI_2017_2018",30518,22,1387.18,1434.5,515.63,594.25,1187.25,1781.5
"CHIAPAS-DTO-10","ENTREGA_CPV","CAI_2018",13215,14,943.93,898,361.54,506.75,661.75,1168.5
